subject_nr,subject_id,game_nr,trial_nr,perc_noise,perc_noise_sample,orientation,orientation_sample,orientation_0,orientation_0_sample,orientation_positive_unfair,orientation_positive_fair,reference_line,radii
15,16,14,18,0,5.252743569,100,100,10,10,1,1,90,0
15,16,15,1,6,5.538295973,-5,-3.456738368,-5,-3.456738368,0,0,0,0
15,16,15,2,6,6.401320052,10,10.93564215,10,10.93564215,1,1,0,0
15,16,15,3,6,6.676638203,10,11.06269447,10,11.06269447,1,1,0,0
15,16,15,4,6,6.122638044,-5,-4.499477509,-5,-4.499477509,0,0,0,0
15,16,15,5,6,6.289222662,5,4.217387295,5,4.217387295,1,1,0,0
15,16,15,6,6,6.581742007,5,5.572878881,5,5.572878881,1,1,0,0
15,16,15,7,6,7.035601237,-10,-8.30331621,-10,-8.30331621,0,0,0,0
15,16,15,8,6,6.519702773,5,6.351740121,5,6.351740121,1,1,0,0
15,16,15,9,6,6.423597192,-10,-6.361297676,-10,-6.361297676,0,0,0,0
15,16,15,10,6,6.202408883,10,11.79827303,10,11.79827303,1,1,0,0
15,16,15,11,6,6.169608575,-5,-3.81832205,-5,-3.81832205,0,0,0,0
15,16,15,12,6,4.824337252,-10,-9.95997579,-10,-9.95997579,0,0,0,0
15,16,15,13,6,5.587421115,10,9.605029896,10,9.605029896,1,1,0,0
15,16,15,14,6,4.879373448,-10,-7.003101004,-10,-7.003101004,0,0,0,0
15,16,15,15,6,6.458742913,-5,-4.319736546,-5,-4.319736546,0,0,0,0
15,16,15,16,6,6.246300542,5,4.492569494,5,4.492569494,1,1,0,0
15,16,15,17,0,5.538295973,-10,-10,-10,-10,0,0,0,0
15,16,15,18,0,6.401320052,10,10,10,10,1,1,0,0
15,16,16,1,6,6.346747414,100,101.1352114,10,11.13521136,1,1,90,0
15,16,16,2,6,7.077548996,100,99.58337552,10,9.583375519,1,1,90,0
15,16,16,3,6,5.824462739,85,85.85242695,-5,-4.147573048,0,0,90,0
15,16,16,4,6,6.420274364,100,96.62237458,10,6.622374584,1,1,90,0
15,16,16,5,6,7.412712817,95,95.20134676,5,5.201346763,1,1,90,0
15,16,16,6,6,7.921915652,95,93.43948151,5,3.439481515,1,1,90,0
15,16,16,7,6,4.317430084,85,85.68660809,-5,-4.313391915,0,0,90,0
15,16,16,8,6,6.047045195,85,85.50259373,-5,-4.497406274,0,0,90,0
15,16,16,9,6,5.317905758,80,79.9483525,-10,-10.0516475,0,0,90,0
15,16,16,10,6,5.961679088,100,100.2805356,10,10.28053565,1,1,90,0
15,16,16,11,6,5.036245961,80,81.50090636,-10,-8.499093642,0,0,90,0
15,16,16,12,6,5.4349903,80,80.92037339,-10,-9.079626607,0,0,90,0
15,16,16,13,6,4.935781786,80,78.79349473,-10,-11.20650527,0,0,90,0
15,16,16,14,6,5.009653753,85,85.05493191,-5,-4.945068094,0,0,90,0
15,16,16,15,6,4.988126503,95,97.77090439,5,7.770904392,1,1,90,0
15,16,16,16,6,6.491232544,95,97.68309182,5,7.683091816,1,1,90,0
15,16,16,17,0,6.346747414,80,80,-10,-10,0,0,90,0
15,16,16,18,0,7.077548996,100,100,10,10,1,1,90,0
16,17,1,1,18,24.35994072,-5,-7.361651375,-5,-7.361651375,0,0,0,0
16,17,1,2,18,18.16406872,-10,-14.27199805,-10,-14.27199805,0,0,0,0
16,17,1,3,18,14.87800417,5,8.0601032,5,8.0601032,1,1,0,0
16,17,1,4,18,16.12162151,-10,-13.07022061,-10,-13.07022061,0,0,0,0
16,17,1,5,18,11.95621744,10,12.65334695,10,12.65334695,1,1,0,0
16,17,1,6,18,13.92703476,-5,-4.564733999,-5,-4.564733999,0,0,0,0
16,17,1,7,18,18.4725271,5,-3.141060363,5,-3.141060363,1,0,0,0
16,17,1,8,18,17.96448632,10,8.692714968,10,8.692714968,1,1,0,0
16,17,1,9,18,13.30257937,-5,0.401299685,-5,0.401299685,0,1,0,0
16,17,1,10,18,19.43414981,10,15.59547501,10,15.59547501,1,1,0,0
16,17,1,11,18,18.54547104,10,18.13946914,10,18.13946914,1,1,0,0
16,17,1,12,18,20.95799469,5,1.436500547,5,1.436500547,1,1,0,0
16,17,1,13,18,16.35149172,-10,-6.236081106,-10,-6.236081106,0,0,0,0
16,17,1,14,18,18.9841431,-10,-7.648008814,-10,-7.648008814,0,0,0,0
16,17,1,15,18,18.5892641,-5,-7.604052136,-5,-7.604052136,0,0,0,0
16,17,1,16,18,16.77014962,5,5.507837264,5,5.507837264,1,1,0,0
16,17,1,17,0,24.35994072,-10,-10,-10,-10,0,0,0,0
16,17,1,18,0,18.16406872,10,10,10,10,1,1,0,0
16,17,2,1,6,5.898705782,95,95.52348975,5,5.523489753,1,1,90,0
16,17,2,2,6,4.708101283,85,85.28461101,-5,-4.715388992,0,0,90,0
16,17,2,3,6,5.377223023,80,79.05214267,-10,-10.94785733,0,0,90,0
16,17,2,4,6,6.799388518,80,78.55877054,-10,-11.44122946,0,0,90,0
16,17,2,5,6,6.701884749,100,98.7940688,10,8.794068805,1,1,90,0
16,17,2,6,6,5.979136777,95,95.52027768,5,5.520277676,1,1,90,0
16,17,2,7,6,6.151309768,80,80.52107733,-10,-9.478922671,0,0,90,0
16,17,2,8,6,5.150299185,100,101.4619041,10,11.46190407,1,1,90,0
16,17,2,9,6,5.96733458,85,85.67715857,-5,-4.32284143,0,0,90,0
16,17,2,10,6,6.580413839,95,94.89994953,5,4.89994953,1,1,90,0
16,17,2,11,6,6.781492338,85,85.96989887,-5,-4.03010113,0,0,90,0
16,17,2,12,6,6.012975159,100,100.1782038,10,10.17820379,1,1,90,0
16,17,2,13,6,5.322019042,100,101.0958051,10,11.09580513,1,1,90,0
16,17,2,14,6,6.717907326,85,86.51674256,-5,-3.48325744,0,0,90,0
16,17,2,15,6,7.160769836,95,94.84438143,5,4.844381429,1,1,90,0
16,17,2,16,6,5.960253982,80,79.2334582,-10,-10.7665418,0,0,90,0
16,17,2,17,0,5.898705782,80,80,-10,-10,0,0,90,0
16,17,2,18,0,4.708101283,100,100,10,10,1,1,90,0
16,17,3,1,6,5.551954873,10,7.907092215,10,7.907092215,1,1,0,0
16,17,3,2,6,5.263334747,5,4.131104587,5,4.131104587,1,1,0,0
16,17,3,3,6,6.17068388,-5,-5.314991072,-5,-5.314991072,0,0,0,0
16,17,3,4,6,6.655015247,5,4.429518463,5,4.429518463,1,1,0,0
16,17,3,5,6,6.861055172,-10,-8.563705862,-10,-8.563705862,0,0,0,0
16,17,3,6,6,3.893754356,5,4.034897856,5,4.034897856,1,1,0,0
16,17,3,7,6,6.215004981,-10,-10.60138914,-10,-10.60138914,0,0,0,0
16,17,3,8,6,4.918014092,10,9.188675032,10,9.188675032,1,1,0,0
16,17,3,9,6,5.845585487,10,11.0087266,10,11.0087266,1,1,0,0
16,17,3,10,6,5.514793754,-10,-11.85281501,-10,-11.85281501,0,0,0,0
16,17,3,11,6,5.251978557,-5,-3.141209331,-5,-3.141209331,0,0,0,0
16,17,3,12,6,6.791200949,10,9.358200935,10,9.358200935,1,1,0,0
16,17,3,13,6,6.235036551,-5,-4.239237036,-5,-4.239237036,0,0,0,0
16,17,3,14,6,8.235864452,-10,-13.21436811,-10,-13.21436811,0,0,0,0
16,17,3,15,6,5.780044223,5,5.357739772,5,5.357739772,1,1,0,0
16,17,3,16,6,5.528544421,-5,-3.583339794,-5,-3.583339794,0,0,0,0
16,17,3,17,0,5.551954873,-10,-10,-10,-10,0,0,0,0
16,17,3,18,0,5.263334747,10,10,10,10,1,1,0,0
16,17,4,1,18,19.93078318,80,74.2253334,-10,-15.7746666,0,0,90,0
16,17,4,2,18,20.23437251,85,88.83702763,-5,-1.162972367,0,0,90,0
16,17,4,3,18,16.54205228,80,78.64233431,-10,-11.35766569,0,0,90,0
16,17,4,4,18,14.10270485,95,97.11646733,5,7.116467334,1,1,90,0
16,17,4,5,18,16.17437945,100,96.89420895,10,6.894208954,1,1,90,0
16,17,4,6,18,19.32499715,100,95.62272437,10,5.622724368,1,1,90,0
16,17,4,7,18,12.78589452,80,81.91349378,-10,-8.086506218,0,0,90,0
16,17,4,8,18,17.36289709,100,95.2691804,10,5.269180399,1,1,90,0
16,17,4,9,18,19.46827868,85,81.47533023,-5,-8.524669771,0,0,90,0
16,17,4,10,18,16.65867063,95,97.08723452,5,7.087234519,1,1,90,0
16,17,4,11,18,17.30981262,100,97.04882857,10,7.048828566,1,1,90,0
16,17,4,12,18,16.84581722,95,91.43825016,5,1.438250158,1,1,90,0
16,17,4,13,18,15.14773754,80,74.68292682,-10,-15.31707318,0,0,90,0
16,17,4,14,18,19.92011377,85,86.03214302,-5,-3.967856983,0,0,90,0
16,17,4,15,18,19.15834935,95,97.38605142,5,7.386051424,1,1,90,0
16,17,4,16,18,14.58469997,85,88.22521952,-5,-1.774780476,0,0,90,0
16,17,4,17,0,19.93078318,80,80,-10,-10,0,0,90,0
16,17,4,18,0,20.23437251,100,100,10,10,1,1,90,0
16,17,5,1,18,15.96628431,10,9.986476493,10,9.986476493,1,1,0,0
16,17,5,2,18,16.86661733,-10,-9.238522933,-10,-9.238522933,0,0,0,0
16,17,5,3,18,21.77592403,-10,-14.66973101,-10,-14.66973101,0,0,0,0
16,17,5,4,18,19.82863298,10,10.80352286,10,10.80352286,1,1,0,0
16,17,5,5,18,21.23805739,5,10.25803542,5,10.25803542,1,1,0,0
16,17,5,6,18,15.38646508,5,3.175390773,5,3.175390773,1,1,0,0
16,17,5,7,18,20.56868138,-5,-4.802098798,-5,-4.802098798,0,0,0,0
16,17,5,8,18,16.54295028,-5,-12.04992524,-5,-12.04992524,0,0,0,0
16,17,5,9,18,12.67089435,10,1.965168215,10,1.965168215,1,1,0,0
16,17,5,10,18,12.89612485,-5,-11.17856987,-5,-11.17856987,0,0,0,0
16,17,5,11,18,18.96121798,-10,-8.684998997,-10,-8.684998997,0,0,0,0
16,17,5,12,18,14.95003306,-5,-3.698455338,-5,-3.698455338,0,0,0,0
16,17,5,13,18,15.82400923,-10,-10.45803933,-10,-10.45803933,0,0,0,0
16,17,5,14,18,19.19891785,5,4.600573522,5,4.600573522,1,1,0,0
16,17,5,15,18,14.72398268,5,3.235979852,5,3.235979852,1,1,0,0
16,17,5,16,18,19.045535,10,10.50768743,10,10.50768743,1,1,0,0
16,17,5,17,0,15.96628431,-10,-10,-10,-10,0,0,0,0
16,17,5,18,0,16.86661733,10,10,10,10,1,1,0,0
16,17,6,1,18,17.79950332,85,82.42971483,-5,-7.570285173,0,0,90,0
16,17,6,2,18,19.20613464,95,91.54247465,5,1.542474647,1,1,90,0
16,17,6,3,18,19.66981861,95,100.4310429,5,10.43104286,1,1,90,0
16,17,6,4,18,23.30453699,100,100.8579849,10,10.85798493,1,1,90,0
16,17,6,5,18,20.93070137,85,85.82262789,-5,-4.177372112,0,0,90,0
16,17,6,6,18,19.13483556,80,83.56512981,-10,-6.434870191,0,0,90,0
16,17,6,7,18,17.39958848,80,72.36288261,-10,-17.63711739,0,0,90,0
16,17,6,8,18,17.53197779,100,105.8812366,10,15.88123656,1,1,90,0
16,17,6,9,18,20.70594231,100,87.59258865,10,-2.407411353,1,0,90,0
16,17,6,10,18,13.53412678,100,100.2832331,10,10.28323315,1,1,90,0
16,17,6,11,18,16.06172372,85,83.17073165,-5,-6.829268355,0,0,90,0
16,17,6,12,18,16.92567375,85,88.49087235,-5,-1.509127649,0,0,90,0
16,17,6,13,18,15.70026744,80,86.86620827,-10,-3.133791726,0,0,90,0
16,17,6,14,18,22.87128597,80,84.61041979,-10,-5.389580213,0,0,90,0
16,17,6,15,18,15.99087495,95,83.90968135,5,-6.090318646,1,0,90,0
16,17,6,16,18,16.61317792,95,93.40528015,5,3.405280148,1,1,90,0
16,17,6,17,0,17.79950332,80,80,-10,-10,0,0,90,0
16,17,6,18,0,19.20613464,100,100,10,10,1,1,90,0
16,17,7,1,18,19.48229474,10,3.894349333,10,3.894349333,1,1,0,0
16,17,7,2,18,17.55810162,-5,-6.25382319,-5,-6.25382319,0,0,0,0
16,17,7,3,18,16.3210906,-5,-9.713322685,-5,-9.713322685,0,0,0,0
16,17,7,4,18,17.07991621,5,5.90889902,5,5.90889902,1,1,0,0
16,17,7,5,18,21.09070894,5,-3.333278641,5,-3.333278641,1,0,0,0
16,17,7,6,18,23.99592222,-10,-11.60550275,-10,-11.60550275,0,0,0,0
16,17,7,7,18,19.30229371,10,6.235810976,10,6.235810976,1,1,0,0
16,17,7,8,18,19.02169224,-5,-3.612742515,-5,-3.612742515,0,0,0,0
16,17,7,9,18,15.78914426,10,7.921698398,10,7.921698398,1,1,0,0
16,17,7,10,18,18.29495549,5,0.989081244,5,0.989081244,1,1,0,0
16,17,7,11,18,16.9701157,-10,-9.5094262,-10,-9.5094262,0,0,0,0
16,17,7,12,18,22.29660294,-10,-8.796308084,-10,-8.796308084,0,0,0,0
16,17,7,13,18,15.71734529,-5,-0.412705092,-5,-0.412705092,0,0,0,0
16,17,7,14,18,14.08054957,10,11.88131444,10,11.88131444,1,1,0,0
16,17,7,15,18,15.42030399,-10,-10.83634429,-10,-10.83634429,0,0,0,0
16,17,7,16,18,16.22992168,5,6.882045514,5,6.882045514,1,1,0,0
16,17,7,17,0,19.48229474,-10,-10,-10,-10,0,0,0,0
16,17,7,18,0,17.55810162,10,10,10,10,1,1,0,0
16,17,8,1,6,5.592645014,100,100.4735667,10,10.47356675,1,1,90,0
16,17,8,2,6,6.888622349,100,100.5658031,10,10.56580315,1,1,90,0
16,17,8,3,6,6.269310579,95,94.2631944,5,4.263194396,1,1,90,0
16,17,8,4,6,7.005770799,100,100.6908732,10,10.69087318,1,1,90,0
16,17,8,5,6,6.833294722,85,85.46019675,-5,-4.539803252,0,0,90,0
16,17,8,6,6,6.529269932,85,83.34637094,-5,-6.653629058,0,0,90,0
16,17,8,7,6,6.146507684,95,95.50926404,5,5.509264038,1,1,90,0
16,17,8,8,6,4.090533655,95,95.48366696,5,5.483666963,1,1,90,0
16,17,8,9,6,5.863691992,80,80.63192811,-10,-9.368071894,0,0,90,0
16,17,8,10,6,5.04017265,85,86.12094131,-5,-3.879058686,0,0,90,0
16,17,8,11,6,5.03271717,80,83.06789048,-10,-6.932109516,0,0,90,0
16,17,8,12,6,7.931374546,80,78.02806184,-10,-11.97193816,0,0,90,0
16,17,8,13,6,5.667246202,100,100.5151718,10,10.51517179,1,1,90,0
16,17,8,14,6,4.40992873,80,77.75278779,-10,-12.24721221,0,0,90,0
16,17,8,15,6,4.413055214,95,94.65078911,5,4.650789115,1,1,90,0
16,17,8,16,6,6.282434012,85,84.27609111,-5,-5.723908892,0,0,90,0
16,17,8,17,0,5.592645014,80,80,-10,-10,0,0,90,0
16,17,8,18,0,6.888622349,100,100,10,10,1,1,90,0
16,17,9,1,6,5.649733444,10,9.612115501,10,9.612115501,1,1,0,0
16,17,9,2,6,6.312221154,10,8.904066688,10,8.904066688,1,1,0,0
16,17,9,3,6,8.155574808,-10,-10.48182097,-10,-10.48182097,0,0,0,0
16,17,9,4,6,5.241065977,-5,-6.944717912,-5,-6.944717912,0,0,0,0
16,17,9,5,6,6.157717922,5,5.472849055,5,5.472849055,1,1,0,0
16,17,9,6,6,5.485069188,-5,-4.078838685,-5,-4.078838685,0,0,0,0
16,17,9,7,6,5.700481663,-10,-9.843252773,-10,-9.843252773,0,0,0,0
16,17,9,8,6,5.525214436,5,6.08450333,5,6.08450333,1,1,0,0
16,17,9,9,6,5.948431551,5,3.821898781,5,3.821898781,1,1,0,0
16,17,9,10,6,6.878124578,-10,-11.33039914,-10,-11.33039914,0,0,0,0
16,17,9,11,6,5.279509036,-5,-5.688781724,-5,-5.688781724,0,0,0,0
16,17,9,12,6,5.167511527,-5,-3.84979904,-5,-3.84979904,0,0,0,0
16,17,9,13,6,5.832071738,5,6.122408321,5,6.122408321,1,1,0,0
16,17,9,14,6,6.580123539,10,7.816996507,10,7.816996507,1,1,0,0
16,17,9,15,6,4.822001932,10,10.98840322,10,10.98840322,1,1,0,0
16,17,9,16,6,5.7549073,-10,-8.566024631,-10,-8.566024631,0,0,0,0
16,17,9,17,0,5.649733444,-10,-10,-10,-10,0,0,0,0
16,17,9,18,0,6.312221154,10,10,10,10,1,1,0,0
16,17,10,1,6,6.515456616,95,93.40302376,5,3.403023765,1,1,90,0
16,17,10,2,6,6.222507229,85,83.67710851,-5,-6.322891488,0,0,90,0
16,17,10,3,6,7.683451171,95,95.84183336,5,5.841833355,1,1,90,0
16,17,10,4,6,5.572459988,80,82.87427953,-10,-7.12572047,0,0,90,0
16,17,10,5,6,4.105453854,80,79.56019506,-10,-10.43980494,0,0,90,0
16,17,10,6,6,5.645093681,95,95.52100176,5,5.521001765,1,1,90,0
16,17,10,7,6,6.754079242,80,81.00605992,-10,-8.993940077,0,0,90,0
16,17,10,8,6,5.348681468,100,99.69695893,10,9.696958929,1,1,90,0
16,17,10,9,6,7.059320707,100,102.3508614,10,12.35086136,1,1,90,0
16,17,10,10,6,4.13696356,85,85.81097242,-5,-4.189027584,0,0,90,0
16,17,10,11,6,5.727862885,95,96.33500862,5,6.335008621,1,1,90,0
16,17,10,12,6,7.523664576,85,85.21782221,-5,-4.782177789,0,0,90,0
16,17,10,13,6,6.099854714,85,86.66452202,-5,-3.335477975,0,0,90,0
16,17,10,14,6,4.606312694,100,100.4643621,10,10.46436214,1,1,90,0
16,17,10,15,6,6.801867777,80,79.40669557,-10,-10.59330443,0,0,90,0
16,17,10,16,6,6.665791738,100,99.80081328,10,9.800813285,1,1,90,0
16,17,10,17,0,6.515456616,80,80,-10,-10,0,0,90,0
16,17,10,18,0,6.222507229,100,100,10,10,1,1,90,0
16,17,11,1,18,17.8479346,-10,-6.56265028,-10,-6.56265028,0,0,0,0
16,17,11,2,18,15.90287782,-5,-5.014695526,-5,-5.014695526,0,0,0,0
16,17,11,3,18,15.26156308,-5,-4.897248191,-5,-4.897248191,0,0,0,0
16,17,11,4,18,16.32458495,5,3.309881976,5,3.309881976,1,1,0,0
16,17,11,5,18,17.34090286,5,8.234608459,5,8.234608459,1,1,0,0
16,17,11,6,18,17.32636235,10,11.96353653,10,11.96353653,1,1,0,0
16,17,11,7,18,19.48664631,-5,-1.248777024,-5,-1.248777024,0,0,0,0
16,17,11,8,18,20.51230966,5,8.256419223,5,8.256419223,1,1,0,0
16,17,11,9,18,15.58021452,-5,-4.231973416,-5,-4.231973416,0,0,0,0
16,17,11,10,18,18.31771958,-10,-4.087017258,-10,-4.087017258,0,0,0,0
16,17,11,11,18,17.82412625,-10,-14.67987653,-10,-14.67987653,0,0,0,0
16,17,11,12,18,15.17960347,10,12.15239282,10,12.15239282,1,1,0,0
16,17,11,13,18,19.13318059,5,3.117414543,5,3.117414543,1,1,0,0
16,17,11,14,18,20.33643217,10,14.87172827,10,14.87172827,1,1,0,0
16,17,11,15,18,12.79673991,10,9.444565194,10,9.444565194,1,1,0,0
16,17,11,16,18,20.99290279,-10,-8.415671993,-10,-8.415671993,0,0,0,0
16,17,11,17,0,17.8479346,-10,-10,-10,-10,0,0,0,0
16,17,11,18,0,15.90287782,10,10,10,10,1,1,0,0
16,17,12,1,6,6.345857184,95,96.30660665,5,6.306606651,1,1,90,0
16,17,12,2,6,6.271311508,85,84.40703037,-5,-5.592969632,0,0,90,0
16,17,12,3,6,6.097333315,85,83.37811543,-5,-6.621884566,0,0,90,0
16,17,12,4,6,4.965225185,80,79.73394861,-10,-10.26605139,0,0,90,0
16,17,12,5,6,4.674456262,100,100.6628143,10,10.66281432,1,1,90,0
16,17,12,6,6,5.340917941,100,101.0011195,10,11.00111947,1,1,90,0
16,17,12,7,6,4.973116954,95,95.00521896,5,5.005218961,1,1,90,0
16,17,12,8,6,4.764991616,95,97.16356026,5,7.16356026,1,1,90,0
16,17,12,9,6,6.007652803,95,95.10560837,5,5.105608366,1,1,90,0
16,17,12,10,6,5.192966486,100,99.80983651,10,9.809836512,1,1,90,0
16,17,12,11,6,4.445205245,85,83.68010655,-5,-6.31989345,0,0,90,0
16,17,12,12,6,5.969236795,80,79.35527872,-10,-10.64472128,0,0,90,0
16,17,12,13,6,5.852229381,85,85.21083377,-5,-4.789166234,0,0,90,0
16,17,12,14,6,7.026423706,80,80.65667848,-10,-9.34332152,0,0,90,0
16,17,12,15,6,5.195632471,80,80.12127795,-10,-9.87872205,0,0,90,0
16,17,12,16,6,6.732012869,100,100.072903,10,10.072903,1,1,90,0
16,17,12,17,0,6.345857184,80,80,-10,-10,0,0,90,0
16,17,12,18,0,6.271311508,100,100,10,10,1,1,90,0
16,17,13,1,6,5.253367487,-10,-8.128880691,-10,-8.128880691,0,0,0,0
16,17,13,2,6,4.491006614,-5,-4.764527801,-5,-4.764527801,0,0,0,0
16,17,13,3,6,5.904384385,-10,-8.645899045,-10,-8.645899045,0,0,0,0
16,17,13,4,6,6.57958095,-5,-4.619663533,-5,-4.619663533,0,0,0,0
16,17,13,5,6,6.152321247,-10,-10.45374247,-10,-10.45374247,0,0,0,0
16,17,13,6,6,7.468944103,10,11.42303896,10,11.42303896,1,1,0,0
16,17,13,7,6,6.462722902,5,5.927183992,5,5.927183992,1,1,0,0
16,17,13,8,6,4.903131467,10,9.970903556,10,9.970903556,1,1,0,0
16,17,13,9,6,4.350025605,5,5.06328973,5,5.06328973,1,1,0,0
16,17,13,10,6,4.998583351,-10,-10.60206064,-10,-10.60206064,0,0,0,0
16,17,13,11,6,5.619593525,10,10.61965351,10,10.61965351,1,1,0,0
16,17,13,12,6,5.47104254,-5,-6.039155009,-5,-6.039155009,0,0,0,0
16,17,13,13,6,7.445067708,10,10.22717744,10,10.22717744,1,1,0,0
16,17,13,14,6,4.529745914,5,3.565735652,5,3.565735652,1,1,0,0
16,17,13,15,6,5.601178343,-5,-5.050271443,-5,-5.050271443,0,0,0,0
16,17,13,16,6,5.71611194,5,5.76671288,5,5.76671288,1,1,0,0
16,17,13,17,0,5.253367487,-10,-10,-10,-10,0,0,0,0
16,17,13,18,0,4.491006614,10,10,10,10,1,1,0,0
16,17,14,1,6,4.947158529,80,80.74341162,-10,-9.256588384,0,0,90,0
16,17,14,2,6,4.906662129,95,96.33216244,5,6.332162444,1,1,90,0
16,17,14,3,6,5.021079828,95,94.03780878,5,4.037808779,1,1,90,0
16,17,14,4,6,5.731827681,100,98.89456035,10,8.894560352,1,1,90,0
16,17,14,5,6,6.514790383,100,101.4973571,10,11.49735712,1,1,90,0
16,17,14,6,6,5.443405377,95,93.21475654,5,3.21475654,1,1,90,0
16,17,14,7,6,6.335862823,80,80.00884556,-10,-9.99115444,0,0,90,0
16,17,14,8,6,6.764362032,85,83.74008726,-5,-6.259912739,0,0,90,0
16,17,14,9,6,6.635746162,85,85.58287397,-5,-4.417126027,0,0,90,0
16,17,14,10,6,5.614664014,80,80.06617941,-10,-9.93382059,0,0,90,0
16,17,14,11,6,6.470614502,85,84.80071614,-5,-5.19928386,0,0,90,0
16,17,14,12,6,5.517490576,95,95.69669938,5,5.696699383,1,1,90,0
16,17,14,13,6,6.085443005,85,85.34977459,-5,-4.650225407,0,0,90,0
16,17,14,14,6,8.009288339,100,97.60473076,10,7.604730755,1,1,90,0
16,17,14,15,6,7.169915888,80,80.91465105,-10,-9.08534895,0,0,90,0
16,17,14,16,6,5.760927241,100,101.1996613,10,11.1996613,1,1,90,0
16,17,14,17,0,4.947158529,80,80,-10,-10,0,0,90,0
16,17,14,18,0,4.906662129,100,100,10,10,1,1,90,0
16,17,15,1,18,20.61495127,5,8.452500105,5,8.452500105,1,1,0,0
16,17,15,2,18,14.81557695,-5,-1.503500249,-5,-1.503500249,0,0,0,0
16,17,15,3,18,16.70411751,10,14.05124289,10,14.05124289,1,1,0,0
16,17,15,4,18,14.49483598,5,4.502957387,5,4.502957387,1,1,0,0
16,17,15,5,18,18.17435915,-10,-5.217776731,-10,-5.217776731,0,0,0,0
16,17,15,6,18,20.14503228,10,13.63957273,10,13.63957273,1,1,0,0
16,17,15,7,18,17.62012083,10,5.71412211,10,5.71412211,1,1,0,0
16,17,15,8,18,16.01419943,10,1.490195136,10,1.490195136,1,1,0,0
16,17,15,9,18,16.90769435,-10,-4.081693296,-10,-4.081693296,0,0,0,0
16,17,15,10,18,16.32563891,-5,-8.642236358,-5,-8.642236358,0,0,0,0
16,17,15,11,18,14.47658565,-5,-4.170171999,-5,-4.170171999,0,0,0,0
16,17,15,12,18,21.72978482,5,5.774475297,5,5.774475297,1,1,0,0
16,17,15,13,18,16.28101944,-10,-11.10114666,-10,-11.10114666,0,0,0,0
16,17,15,14,18,22.03709729,-10,-6.691959903,-10,-6.691959903,0,0,0,0
16,17,15,15,18,15.56574719,5,10.13151682,5,10.13151682,1,1,0,0
16,17,15,16,18,19.71449045,-5,-10.45478384,-5,-10.45478384,0,0,0,0
16,17,15,17,0,20.61495127,-10,-10,-10,-10,0,0,0,0
16,17,15,18,0,14.81557695,10,10,10,10,1,1,0,0
16,17,16,1,18,21.2940701,95,91.24651822,5,1.246518222,1,1,90,0
16,17,16,2,18,15.87407787,80,81.28679033,-10,-8.713209674,0,0,90,0
16,17,16,3,18,20.54358257,100,103.2753323,10,13.27533233,1,1,90,0
16,17,16,4,18,23.2608051,85,82.0035582,-5,-7.996441799,0,0,90,0
16,17,16,5,18,18.73762887,80,76.99092088,-10,-13.00907912,0,0,90,0
16,17,16,6,18,19.28817198,85,84.55908025,-5,-5.440919745,0,0,90,0
16,17,16,7,18,13.89412185,100,94.01529613,10,4.01529613,1,1,90,0
16,17,16,8,18,14.32877459,95,99.8022112,5,9.802211197,1,1,90,0
16,17,16,9,18,15.82237531,95,87.45138425,5,-2.548615749,1,0,90,0
16,17,16,10,18,14.86276515,100,98.66391523,10,8.663915229,1,1,90,0
16,17,16,11,18,15.81873918,80,77.66054068,-10,-12.33945932,0,0,90,0
16,17,16,12,18,19.3399551,80,82.3244951,-10,-7.6755049,0,0,90,0
16,17,16,13,18,18.08830825,85,85.37385995,-5,-4.626140046,0,0,90,0
16,17,16,14,18,21.62469683,95,93.31496384,5,3.314963844,1,1,90,0
16,17,16,15,18,14.51191608,100,98.87791109,10,8.877911094,1,1,90,0
16,17,16,16,18,22.6609413,85,82.60560396,-5,-7.394396042,0,0,90,0
16,17,16,17,0,21.2940701,80,80,-10,-10,0,0,90,0
16,17,16,18,0,15.87407787,100,100,10,10,1,1,90,0
17,18,1,1,6,4.690972184,10,10.07736676,10,10.07736676,1,1,0,0
17,18,1,2,6,6.481734651,10,9.764534157,10,9.764534157,1,1,0,0
17,18,1,3,6,5.262859954,5,3.707988614,5,3.707988614,1,1,0,0
17,18,1,4,6,5.5082681,-5,-2.814542939,-5,-2.814542939,0,0,0,0
17,18,1,5,6,6.432304942,-5,-4.643158943,-5,-4.643158943,0,0,0,0
17,18,1,6,6,4.503146347,-5,-6.066957984,-5,-6.066957984,0,0,0,0
17,18,1,7,6,5.394104969,-10,-12.28220098,-10,-12.28220098,0,0,0,0
17,18,1,8,6,4.496198774,5,5.26202321,5,5.26202321,1,1,0,0
17,18,1,9,6,7.053040713,10,10.9091125,10,10.9091125,1,1,0,0
17,18,1,10,6,4.680020579,-10,-11.06204252,-10,-11.06204252,0,0,0,0
17,18,1,11,6,6.563237392,5,5.093786162,5,5.093786162,1,1,0,0
17,18,1,12,6,5.856706764,-5,-4.17585699,-5,-4.17585699,0,0,0,0
17,18,1,13,6,4.943772117,5,2.804608709,5,2.804608709,1,1,0,0
17,18,1,14,6,6.445293261,-10,-8.813050229,-10,-8.813050229,0,0,0,0
17,18,1,15,6,4.635406431,10,8.97944877,10,8.97944877,1,1,0,0
17,18,1,16,6,6.016353023,-10,-11.06541255,-10,-11.06541255,0,0,0,0
17,18,1,17,0,4.690972184,-10,-10,-10,-10,0,0,0,0
