subject_id;game_nr;trial_nr;perc_noise;perc_noise_sample
19;3;2;18;19.38147219
19;3;3;18;17.96756519
19;3;4;18;21.34090417
19;3;5;18;22.60721242
19;3;6;18;16.61341799
19;3;7;18;17.87595761
19;3;8;18;18.51676353
19;3;9;18;16.90884002
19;3;10;18;19.27658703
19;3;11;18;17.33569495
19;3;12;18;21.26988787
19;3;13;18;17.61381098
19;3;14;18;15.35799891
19;3;15;18;13.25664467
19;3;16;18;24.45173501
19;3;17;18;13.22594518
19;3;18;18;19.38147219
19;4;1;6;4.238878636
19;4;2;6;5.994168357
19;4;3;6;5.394622058
19;4;4;6;5.876573491
19;4;5;6;6.110958381
19;4;6;6;7.552531539
19;4;7;6;6.85089851
19;4;8;6;5.338006842
19;4;9;6;6.714354423
19;4;10;6;6.306645635
19;4;11;6;5.260771879
19;4;12;6;4.946883452
19;4;13;6;5.843010697
19;4;14;6;6.800580775
19;4;15;6;5.283335008
19;4;16;6;5.764854339
19;4;17;6;4.238878636
19;4;18;6;5.994168357
19;5;1;18;21.68472191
19;5;2;18;17.87495162
19;5;3;18;13.95930257
19;5;4;18;16.75398772
19;5;5;18;21.50555023
19;5;6;18;16.5685937
19;5;7;18;18.96245694
19;5;8;18;21.57662575
19;5;9;18;19.50271149
19;5;10;18;15.54582388
19;5;11;18;16.39535255
19;5;12;18;21.60943677
19;5;13;18;14.77947014
19;5;14;18;15.8924401
19;5;15;18;18.80560067
19;5;16;18;13.68745054
19;5;17;18;21.68472191
19;5;18;18;17.87495162
19;6;1;18;20.95495986
19;6;2;18;21.3827715
19;6;3;18;21.52340274
19;6;4;18;22.30406317
19;6;5;18;12.75717621
19;6;6;18;18.53283214
19;6;7;18;19.54647022
19;6;8;18;14.67976413
19;6;9;18;15.67012796
19;6;10;18;20.8548364
19;6;11;18;16.33977753
19;6;12;18;24.5603646
19;6;13;18;14.26227002
19;6;14;18;17.70838037
19;6;15;18;20.01386099
19;6;16;18;18.23562933
19;6;17;18;20.95495986
19;6;18;18;21.3827715
19;7;1;6;6.254235253
19;7;2;6;4.260088859
19;7;3;6;5.916935292
19;7;4;6;4.721746603
19;7;5;6;5.804936809
19;7;6;6;5.984776332
19;7;7;6;3.855167627
19;7;8;6;5.434559911
19;7;9;6;6.078674334
19;7;10;6;7.805369707
19;7;11;6;4.894228411
19;7;12;6;6.175579545
19;7;13;6;6.041407837
19;7;14;6;5.138045814
19;7;15;6;4.994031349
19;7;16;6;5.551875577
19;7;17;6;6.254235253
19;7;18;6;4.260088859
19;8;1;18;23.47393797
19;8;2;18;16.51674253
19;8;3;18;19.29345272
19;8;4;18;20.32902956
19;8;5;18;19.92758096
19;8;6;18;13.51333176
19;8;7;18;21.48859017
19;8;8;18;17.47641184
19;8;9;18;15.07031303
19;8;10;18;21.24737283
19;8;11;18;17.13653813
19;8;12;18;14.44929682
19;8;13;18;19.30569292
19;8;14;18;19.59844501
19;8;15;18;14.64411935
19;8;16;18;17.309217
19;8;17;18;23.47393797
19;8;18;18;16.51674253
19;9;1;6;6.485245263
19;9;2;6;6.145077052
19;9;3;6;5.63430052
19;9;4;6;8.189561475
19;9;5;6;5.696178101
19;9;6;6;5.655118228
19;9;7;6;7.495063931
19;9;8;6;4.89004227
19;9;9;6;4.683574721
19;9;10;6;6.632721713
19;9;11;6;5.496662827
19;9;12;6;4.893454574
19;9;13;6;5.349744408
19;9;14;6;6.461027358
19;9;15;6;6.500673917
19;9;16;6;5.082609608
19;9;17;6;6.485245263
19;9;18;6;6.145077052
19;10;1;6;6.03086313
19;10;2;6;6.764066776
19;10;3;6;6.371948818
19;10;4;6;6.891107893
19;10;5;6;5.894196558
19;10;6;6;6.259875343
19;10;7;6;4.575918441
19;10;8;6;6.392695986
19;10;9;6;5.967418801
19;10;10;6;5.998091868
19;10;11;6;7.501248823
19;10;12;6;5.599218183
19;10;13;6;6.271476709
19;10;14;6;4.354326045
19;10;15;6;5.762852113
19;10;16;6;7.081480165
19;10;17;6;6.03086313
19;10;18;6;6.764066776
19;11;1;18;20.48041423
19;11;2;18;21.01286617
19;11;3;18;15.77420078
19;11;4;18;18.22028448
19;11;5;18;22.66306852
19;11;6;18;17.65025928
19;11;7;18;22.73164442
19;11;8;18;18.1071761
19;11;9;18;15.74892105
19;11;10;18;16.23887993
19;11;11;18;14.31512047
19;11;12;18;17.49688356
19;11;13;18;18.38233268
19;11;14;18;19.03052742
19;11;15;18;20.25923767
19;11;16;18;19.90212275
19;11;17;18;20.48041423
19;11;18;18;21.01286617
19;12;1;6;4.705763193
19;12;2;6;6.556662155
19;12;3;6;5.943901684
19;12;4;6;5.422040619
19;12;5;6;5.123566505
19;12;6;6;5.698976636
19;12;7;6;6.47562874
19;12;8;6;6.317085671
19;12;9;6;5.342605511
19;12;10;6;6.326173696
19;12;11;6;6.336771459
19;12;12;6;6.811684528
19;12;13;6;5.166040766
19;12;14;6;5.949000329
19;12;15;6;4.458699453
19;12;16;6;6.056906661
19;12;17;6;4.705763193
19;12;18;6;6.556662155
19;13;1;18;17.5162346
19;13;2;18;20.0674881
19;13;3;18;19.48512825
19;13;4;18;13.74071596
19;13;5;18;13.65561052
19;13;6;18;17.80557624
19;13;7;18;17.38596849
19;13;8;18;15.78468516
19;13;9;18;15.706091
19;13;10;18;12.23670768
19;13;11;18;16.97743794
19;13;12;18;21.48735907
19;13;13;18;16.3439524
19;13;14;18;20.29822173
19;13;15;18;18.05525224
19;13;16;18;14.00365863
19;13;17;18;17.5162346
19;13;18;18;20.0674881
19;14;1;6;5.586254541
19;14;2;6;5.194855138
19;14;3;6;6.921295484
19;14;4;6;7.109768642
19;14;5;6;5.938940626
19;14;6;6;7.909488502
19;14;7;6;6.117109515
19;14;8;6;6.723585197
19;14;9;6;6.443586999
19;14;10;6;5.435983378
19;14;11;6;4.648915946
19;14;12;6;4.36222303
19;14;13;6;7.456128701
19;14;14;6;3.481373581
19;14;15;6;5.258380921
19;14;16;6;6.122971213
19;14;17;6;5.586254541
19;14;18;6;5.194855138
19;15;1;6;5.044422057
19;15;2;6;5.151222059
19;15;3;6;5.72969292
19;15;4;6;5.560038283
19;15;5;6;4.925182534
19;15;6;6;6.192676172
19;15;7;6;5.402019038
19;15;8;6;5.409424818
19;15;9;6;6.729892027
19;15;10;6;4.491799112
19;15;11;6;7.338976109
19;15;12;6;6.457667033
19;15;13;6;6.157445828
19;15;14;6;5.292547098
19;15;15;6;6.165135685
19;15;16;6;5.922705846
19;15;17;6;5.044422057
19;15;18;6;5.151222059
19;16;1;6;5.301792166
19;16;2;6;5.932619348
19;16;3;6;4.914767235
19;16;4;6;5.975956245
19;16;5;6;4.854436069
19;16;6;6;5.623854761
19;16;7;6;6.525881828
19;16;8;6;5.359926698
19;16;9;6;6.914644122
19;16;10;6;7.331051524
19;16;11;6;5.663596513
19;16;12;6;5.116210263
19;16;13;6;5.564072086
19;16;14;6;4.857720672
19;16;15;6;6.070550349
19;16;16;6;8.014170706
19;16;17;6;5.301792166
19;16;18;6;5.932619348
20;1;1;18;19.96260675
20;1;2;18;16.77794272
20;1;3;18;20.24323782
20;1;4;18;17.73243808
20;1;5;18;17.07618253
20;1;6;18;19.99878765
20;1;7;18;14.25864063
20;1;8;18;14.18333738
20;1;9;18;20.12906829
20;1;10;18;13.08483323
20;1;11;18;15.71052585
20;1;12;18;18.92834888
20;1;13;18;19.9713064
20;1;14;18;18.1727835
20;1;15;18;14.71742377
20;1;16;18;18.68860967
20;1;17;18;19.96260675
20;1;18;18;16.77794272
20;2;1;6;5.653728511
20;2;2;6;5.604561901
20;2;3;6;5.759150018
20;2;4;6;6.129036344
20;2;5;6;5.865905136
20;2;6;6;7.912942043
20;2;7;6;5.50698717
20;2;8;6;6.02103629
20;2;9;6;7.159620028
20;2;10;6;5.174403721
20;2;11;6;7.080588185
20;2;12;6;5.144307453
20;2;13;6;6.887610522
20;2;14;6;7.71498558
20;2;15;6;5.338341355
20;2;16;6;5.992561513
20;2;17;6;5.653728511
20;2;18;6;5.604561901
20;3;1;6;6.844525273
20;3;2;6;5.91828084
20;3;3;6;5.564427059
20;3;4;6;4.841521155
20;3;5;6;6.249570313
20;3;6;6;5.607623613
20;3;7;6;6.229147532
20;3;8;6;5.862484045
20;3;9;6;5.996511808
20;3;10;6;5.273834797
20;3;11;6;6.254586722
20;3;12;6;4.64202918
20;3;13;6;4.988345289
20;3;14;6;6.327229425
20;3;15;6;6.072320126
20;3;16;6;5.88468849
20;3;17;6;6.844525273
20;3;18;6;5.91828084
20;4;1;6;7.392341616
20;4;2;6;7.099526428
20;4;3;6;7.74847346
20;4;4;6;7.115665263
20;4;5;6;4.966852645
20;4;6;6;6.291713746
20;4;7;6;6.704332249
20;4;8;6;6.820605979
20;4;9;6;4.289950935
20;4;10;6;6.616632029
20;4;11;6;5.860110932
20;4;12;6;6.905131996
20;4;13;6;6.364432834
20;4;14;6;5.958816582
20;4;15;6;6.182851216
20;4;16;6;6.594629021
20;4;17;6;7.392341616
20;4;18;6;7.099526428
20;5;1;6;5.811837299
20;5;2;6;5.674737895
20;5;3;6;5.938075267
20;5;4;6;6.696313805
20;5;5;6;7.387772729
20;5;6;6;6.83714284
20;5;7;6;6.331802347
20;5;8;6;7.540871944
20;5;9;6;6.091555943
20;5;10;6;5.825679845
20;5;11;6;5.256853614
20;5;12;6;4.132147342
20;5;13;6;6.722604956
20;5;14;6;6.229033651
20;5;15;6;5.388773891
20;5;16;6;6.515585361
20;5;17;6;5.811837299
20;5;18;6;5.674737895
20;6;1;6;7.094046898
20;6;2;6;7.543415363
20;6;3;6;6.292166784
20;6;4;6;6.382444106
20;6;5;6;6.631666857
20;6;6;6;3.946885953
20;6;7;6;6.838773826
20;6;8;6;5.422138972
20;6;9;6;5.841241316
20;6;10;6;6.818742083
20;6;11;6;5.95633783
20;6;12;6;4.989401039
20;6;13;6;5.17311257
20;6;14;6;5.424294954
20;6;15;6;6.098271798
20;6;16;6;5.947427463
20;6;17;6;7.094046898
20;6;18;6;7.543415363
20;7;1;18;15.51410058
20;7;2;18;17.4963984
20;7;3;18;18.83153431
20;7;4;18;16.00031198
20;7;5;18;17.69209168
20;7;6;18;15.22493045
20;7;7;18;15.05310609
20;7;8;18;18.72205389
20;7;9;18;19.81281684
20;7;10;18;16.88625028
20;7;11;18;17.4087791
20;7;12;18;20.38683794
20;7;13;18;16.70231223
20;7;14;18;25.75340731
20;7;15;18;17.03787656
20;7;16;18;15.35891948
20;7;17;18;15.51410058
20;7;18;18;17.4963984
20;8;1;18;18.81854875
20;8;2;18;21.55155089
20;8;3;18;15.55931266
20;8;4;18;22.17469403
20;8;5;18;17.36544041
20;8;6;18;17.23956559
20;8;7;18;17.04094322
20;8;8;18;14.42725243
20;8;9;18;23.68688532
20;8;10;18;17.2836199
20;8;11;18;22.23735838
20;8;12;18;17.38954404
20;8;13;18;17.14081507
20;8;14;18;16.14232612
20;8;15;18;17.78352212
20;8;16;18;26.86878207
20;8;17;18;18.81854875
20;8;18;18;21.55155089
20;9;1;6;4.919842149
20;9;2;6;7.335224953
20;9;3;6;6.123675076
20;9;4;6;6.286793198
20;9;5;6;5.637616184
20;9;6;6;4.590965181
20;9;7;6;6.424511566
20;9;8;6;8.964000115
20;9;9;6;7.058929254
20;9;10;6;4.904140329
20;9;11;6;5.449321442
20;9;12;6;5.683788056
20;9;13;6;7.648273477
20;9;14;6;6.609207279
20;9;15;6;6.1908481
20;9;16;6;5.614790328
20;9;17;6;4.919842149
20;9;18;6;7.335224953
20;10;1;6;6.775217341
20;10;2;6;5.296900119
20;10;3;6;6.923447418
20;10;4;6;5.242910467
20;10;5;6;4.738850399
20;10;6;6;7.277346383
20;10;7;6;5.981533123
20;10;8;6;6.393753934
20;10;9;6;7.012622356
20;10;10;6;5.457906803
20;10;11;6;5.088027386
20;10;12;6;5.301668577
20;10;13;6;5.291901086
20;10;14;6;6.359606648
20;10;15;6;4.947270801
20;10;16;6;6.07553282
20;10;17;6;6.775217341
20;10;18;6;5.296900119
20;11;1;18;14.97204766
20;11;2;18;15.14721515
20;11;3;18;21.9088476
20;11;4;18;14.36308028
20;11;5;18;23.91221313
20;11;6;18;18.35941422
20;11;7;18;20.46049945
20;11;8;18;18.28589563
20;11;9;18;17.41344108
20;11;10;18;15.2392044
20;11;11;18;16.63736168
20;11;12;18;14.03931
20;11;13;18;18.84181453
20;11;14;18;15.89389081
20;11;15;18;18.18941695
20;11;16;18;13.30515961
20;11;17;18;14.97204766
20;11;18;18;15.14721515
20;12;1;18;15.4243687
20;12;2;18;14.02863988
20;12;3;18;15.99312503
20;12;4;18;16.23137464
20;12;5;18;16.55509288
20;12;6;18;17.26880777
20;12;7;18;17.80006382
20;12;8;18;18.73301399
20;12;9;18;15.92389442
20;12;10;18;17.41943455
20;12;11;18;14.92995478
20;12;12;18;13.95389117
20;12;13;18;18.78318756
20;12;14;18;18.19033588
20;12;15;18;15.19477517
20;12;16;18;18.74621827
20;12;17;18;15.4243687
20;12;18;18;14.02863988
20;13;1;6;4.68033007
20;13;2;6;4.695293041
20;13;3;6;5.761227703
20;13;4;6;5.330415862
20;13;5;6;6.423563849
20;13;6;6;4.100936552
20;13;7;6;6.033720227
20;13;8;6;4.805459418
20;13;9;6;7.004730544
20;13;10;6;5.534032106
20;13;11;6;6.883703793
20;13;12;6;7.042089871
20;13;13;6;5.172303337
20;13;14;6;7.938144656
20;13;15;6;5.771293681
20;13;16;6;5.946015312
20;13;17;6;4.68033007
20;13;18;6;4.695293041
20;14;1;18;18.40651203
20;14;2;18;19.01927075
20;14;3;18;18.84228727
20;14;4;18;12.34279251
20;14;5;18;21.25807594
20;14;6;18;13.88277641
20;14;7;18;17.71610245
20;14;8;18;20.31783426
20;14;9;18;17.83079528
20;14;10;18;21.04030879
20;14;11;18;14.89719866
20;14;12;18;19.03749471
20;14;13;18;22.7268252
20;14;14;18;18.59085782
20;14;15;18;16.53084896
20;14;16;18;19.14716044
20;14;17;18;18.40651203
20;14;18;18;19.01927075
20;15;1;18;17.30211977
20;15;2;18;18.7070326
20;15;3;18;18.336441
20;15;4;18;15.62690836
20;15;5;18;17.38981248
20;15;6;18;16.84353285
20;15;7;18;14.24929581
20;15;8;18;18.32903968
20;15;9;18;18.77648469
20;15;10;18;18.82350033
20;15;11;18;18.3963853
20;15;12;18;18.74293434
20;15;13;18;14.6210425
20;15;14;18;19.28890433
20;15;15;18;14.47482115
20;15;16;18;15.48782434
20;15;17;18;17.30211977
20;15;18;18;18.7070326
20;16;1;18;17.24285491
20;16;2;18;17.7793559
20;16;3;18;18.43607024
20;16;4;18;19.146417
20;16;5;18;18.43755484
20;16;6;18;18.624026
20;16;7;18;19.57591597
20;16;8;18;17.62397152
20;16;9;18;17.02414719
20;16;10;18;12.3519748
20;16;11;18;18.64004774
20;16;12;18;18.47688262
20;16;13;18;18.29912811
20;16;14;18;18.66326962
20;16;15;18;15.33104415
20;16;16;18;17.07491187
20;16;17;18;17.24285491
20;16;18;18;17.7793559
21;1;1;18;18.86067876
21;1;2;18;16.12355586
21;1;3;18;19.45230003
21;1;4;18;14.04289692
21;1;5;18;21.25034174
21;1;6;18;20.20041369
21;1;7;18;18.45773165
21;1;8;18;17.56345272
21;1;9;18;14.44095385
21;1;10;18;15.93612806
21;1;11;18;21.7889277
21;1;12;18;17.01872385
21;1;13;18;17.08820451
21;1;14;18;14.02243957
21;1;15;18;23.67476688
21;1;16;18;18.43489104
21;1;17;18;18.86067876
21;1;18;18;16.12355586
21;2;1;18;13.2380039
21;2;2;18;17.9506927
21;2;3;18;18.51708235
21;2;4;18;19.74065263
21;2;5;18;20.33251628
21;2;6;18;19.09955723
21;2;7;18;15.24101799
21;2;8;18;19.47871872
21;2;9;18;22.5189301
21;2;10;18;18.40333756
21;2;11;18;17.27995579
21;2;12;18;19.29992587
21;2;13;18;17.45794718
21;2;14;18;15.66751112
21;2;15;18;19.45367019
21;2;16;18;19.56259051
21;2;17;18;13.2380039
21;2;18;18;17.9506927
21;3;1;18;15.73710362
21;3;2;18;18.58248542
21;3;3;18;17.09525192
21;3;4;18;19.73108175
21;3;5;18;17.48585234
21;3;6;18;19.0751215
21;3;7;18;14.05287379
21;3;8;18;18.12281541
21;3;9;18;20.24722232
21;3;10;18;22.28738819
21;3;11;18;16.51671955
21;3;12;18;18.11949486
21;3;13;18;20.33544681
21;3;14;18;17.07734281
21;3;15;18;15.45026443
21;3;16;18;17.40493704
21;3;17;18;15.73710362
21;3;18;18;18.58248542
21;4;1;6;5.623534089
21;4;2;6;6.028215539
21;4;3;6;4.951513239
21;4;4;6;5.726353028
21;4;5;6;4.581597061
21;4;6;6;5.291260421
21;4;7;6;5.362788185
21;4;8;6;4.609672397
21;4;9;6;6.065434012
21;4;10;6;6.158456334
21;4;11;6;5.829373317
21;4;12;6;7.064539759
21;4;13;6;5.601496773
21;4;14;6;7.229951278
21;4;15;6;7.282533656
21;4;16;6;6.307611802
21;4;17;6;5.623534089
21;4;18;6;6.028215539
21;5;1;18;14.6475736
21;5;2;18;21.12620574
21;5;3;18;17.87637285
21;5;4;18;19.10480333
21;5;5;18;20.16003399
21;5;6;18;17.12860018
21;5;7;18;17.3123326
21;5;8;18;21.49633774
21;5;9;18;18.90848749
21;5;10;18;18.37692173
21;5;11;18;14.62770674
21;5;12;18;17.14114532
21;5;13;18;14.49402006
21;5;14;18;13.29165815
21;5;15;18;17.98691781
21;5;16;18;20.70328633
21;5;17;18;14.6475736
21;5;18;18;21.12620574
21;6;1;6;5.343700277
21;6;2;6;7.516908338
21;6;3;6;4.70853474
21;6;4;6;5.17683517
21;6;5;6;5.915695816
21;6;6;6;5.679685912
21;6;7;6;6.525063073
21;6;8;6;5.677299015
21;6;9;6;6.146595699
21;6;10;6;4.118417983
21;6;11;6;5.434765753
21;6;12;6;5.890075603
21;6;13;6;7.723461366
21;6;14;6;4.474439543
21;6;15;6;7.038973404
21;6;16;6;5.993317025
21;6;17;6;5.343700277
21;6;18;6;7.516908338
21;7;1;18;11.86192829
21;7;2;18;16.12629027
21;7;3;18;18.18776587
21;7;4;18;19.25869249
21;7;5;18;18.29027406
21;7;6;18;18.78915355
21;7;7;18;15.36543585
21;7;8;18;20.0574013
21;7;9;18;20.10394139
21;7;10;18;21.61819921
21;7;11;18;14.99152748
21;7;12;18;22.06786151
21;7;13;18;17.89879671
21;7;14;18;21.04602553
21;7;15;18;18.73620814
21;7;16;18;15.52374841
21;7;17;18;11.86192829
21;7;18;18;16.12629027
21;8;1;6;5.647918693
21;8;2;6;5.78981362
21;8;3;6;4.551404697
21;8;4;6;6.622255243
21;8;5;6;5.368737563
21;8;6;6;5.895355503
21;8;7;6;8.555539871
21;8;8;6;5.412737441
21;8;9;6;4.597135718
21;8;10;6;6.939538318
21;8;11;6;5.203413886
21;8;12;6;5.117917286
21;8;13;6;5.176042612
21;8;14;6;5.500401683
21;8;15;6;6.744925635
21;8;16;6;6.076147851
21;8;17;6;5.647918693
21;8;18;6;5.78981362
21;9;1;6;5.099018417
21;9;2;6;6.401133521
21;9;3;6;5.117996175
21;9;4;6;7.398403507
21;9;5;6;5.887866243
21;9;6;6;6.895953906
21;9;7;6;5.323121205
21;9;8;6;4.350313383
21;9;9;6;6.391086858
21;9;10;6;5.938688674
21;9;11;6;6.96491467
21;9;12;6;5.909254615
21;9;13;6;5.707999356
21;9;14;6;5.200350783
21;9;15;6;6.836546315
21;9;16;6;5.706533807
21;9;17;6;5.099018417
21;9;18;6;6.401133521
21;10;1;18;14.15289491
21;10;2;18;17.64926089
21;10;3;18;17.28972634
21;10;4;18;23.16538809
21;10;5;18;15.46379258
21;10;6;18;18.70372937
21;10;7;18;14.9499829
21;10;8;18;11.84147679
21;10;9;18;18.90625356
21;10;10;18;18.34829174
21;10;11;18;17.00274347
21;10;12;18;17.00436906
21;10;13;18;21.23575199
21;10;14;18;13.60298132
21;10;15;18;21.13424521
21;10;16;18;19.19684854
21;10;17;18;14.15289491
21;10;18;18;17.64926089
21;11;1;6;5.65136218
21;11;2;6;5.319244309
21;11;3;6;5.062576168
21;11;4;6;5.579080666
21;11;5;6;5.366972095
21;11;6;6;4.776731404
21;11;7;6;5.609537739
21;11;8;6;5.84297357
21;11;9;6;5.418949052
21;11;10;6;5.239935637
21;11;11;6;6.533861268
21;11;12;6;6.524054151
21;11;13;6;7.077498219
21;11;14;6;4.864169486
21;11;15;6;7.004456618
21;11;16;6;7.765752192
21;11;17;6;5.65136218
21;11;18;6;5.319244309
21;12;1;6;8.149423153
21;12;2;6;4.992480416
21;12;3;6;5.797443663
21;12;4;6;4.928423405
21;12;5;6;5.919665302
21;12;6;6;5.504669387
21;12;7;6;7.26283046
21;12;8;6;5.205849608
21;12;9;6;6.931824793
21;12;10;6;6.978111367
21;12;11;6;7.11068966
21;12;12;6;5.536497369
21;12;13;6;7.112163017
21;12;14;6;4.412294888
21;12;15;6;4.946655131
21;12;16;6;7.205026015
21;12;17;6;8.149423153
21;12;18;6;4.992480416
21;13;1;6;7.226387828
21;13;2;6;5.242853427
21;13;3;6;5.517347649
21;13;4;6;5.716463488
21;13;5;6;4.812870383
21;13;6;6;5.194532899
21;13;7;6;5.013532022
21;13;8;6;5.342420175
21;13;9;6;6.842184783
21;13;10;6;4.861958735
21;13;11;6;6.588182729
21;13;12;6;5.326450506
21;13;13;6;6.260300107
21;13;14;6;6.122197341
21;13;15;6;4.825535984
21;13;16;6;6.45600243
21;13;17;6;7.226387828
21;13;18;6;5.242853427
21;14;1;18;18.83502497
21;14;2;18;18.82770654
21;14;3;18;23.16780879
21;14;4;18;18.46149917
21;14;5;18;15.91172797
21;14;6;18;18.83784917
21;14;7;18;19.92280628
21;14;8;18;19.94519561
21;14;9;18;19.49539149
21;14;10;18;15.91599036
21;14;11;18;21.49266605
21;14;12;18;14.47179149
21;14;13;18;18.81920042
21;14;14;18;16.84818955
21;14;15;18;16.26853205
21;14;16;18;21.1160582
21;14;17;18;18.83502497
21;14;18;18;18.82770654
21;15;1;6;6.744909776
21;15;2;6;4.861662688
21;15;3;6;5.987670156
21;15;4;6;5.625209469
21;15;5;6;5.125248418
21;15;6;6;5.753582636
21;15;7;6;6.026942636
21;15;8;6;7.851305725
21;15;9;6;6.589277995
21;15;10;6;5.999080967
21;15;11;6;6.70278862
21;15;12;6;5.220967709
21;15;13;6;6.047118415
21;15;14;6;6.231831538
21;15;15;6;4.156671731
21;15;16;6;4.616540047
21;15;17;6;6.744909776
21;15;18;6;4.861662688
21;16;1;18;19.51119195
21;16;2;18;17.90644021
21;16;3;18;20.33210173
21;16;4;18;17.75506157
21;16;5;18;20.50905425
21;16;6;18;16.81608126
21;16;7;18;15.61733088
21;16;8;18;16.75675068
21;16;9;18;15.83168429
21;16;10;18;19.55610379
21;16;11;18;18.59121665
21;16;12;18;17.73067309
21;16;13;18;17.67387488
21;16;14;18;21.26036708
21;16;15;18;20.09533632
21;16;16;18;15.1489162
21;16;17;18;19.51119195
21;16;18;18;17.90644021
22;1;1;6;6.117427937
22;1;2;6;6.043136872
22;1;3;6;6.048025355
22;1;4;6;6.764003108
22;1;5;6;6.196628002
22;1;6;6;6.932640708
22;1;7;6;4.646366289
22;1;8;6;6.091435489
22;1;9;6;6.724373446
22;1;10;6;5.828511466
22;1;11;6;7.019558495
22;1;12;6;4.230354562
22;1;13;6;5.889602305
22;1;14;6;6.060107827
22;1;15;6;6.509139762
22;1;16;6;6.144450872
22;1;17;6;6.117427937
22;1;18;6;6.043136872
22;2;1;6;6.437040526
22;2;2;6;4.828358812
22;2;3;6;6.843898138
22;2;4;6;6.855044093
22;2;5;6;6.503976398
22;2;6;6;4.627571319
22;2;7;6;4.402093109
22;2;8;6;5.755255351
22;2;9;6;5.089755468
22;2;10;6;6.422281717
22;2;11;6;4.518649208
22;2;12;6;6.212008756
22;2;13;6;5.573172323
22;2;14;6;6.521010464
22;2;15;6;6.186996278
22;2;16;6;6.785167199
22;2;17;6;6.437040526
22;2;18;6;4.828358812
22;3;1;6;6.202741724
22;3;2;6;5.241727607
22;3;3;6;6.398878003
22;3;4;6;6.72260272
22;3;5;6;6.650349227
22;3;6;6;8.287441172
22;3;7;6;5.701540623
22;3;8;6;4.813516162
22;3;9;6;5.547921052
22;3;10;6;6.84711734
22;3;11;6;5.722021883
22;3;12;6;6.666600392
22;3;13;6;5.072644175
22;3;14;6;5.034163114
22;3;15;6;5.885371367
22;3;16;6;7.150667719
22;3;17;6;6.202741724
22;3;18;6;5.241727607
22;4;1;6;7.372328463
22;4;2;6;6.320410638
22;4;3;6;6.583208784
22;4;4;6;4.852983715
22;4;5;6;4.706510781
22;4;6;6;5.220006525
22;4;7;6;5.563958665
22;4;8;6;5.601279646
22;4;9;6;5.532139486
22;4;10;6;4.729441885
22;4;11;6;7.269204171
22;4;12;6;6.390383607
22;4;13;6;5.867067603
22;4;14;6;5.02156689
22;4;15;6;4.169352202
22;4;16;6;6.208662959
22;4;17;6;7.372328463
22;4;18;6;6.320410638
22;5;1;18;20.93194564
22;5;2;18;18.15841909
22;5;3;18;16.27493524
22;5;4;18;16.29286956
22;5;5;18;16.58995507
22;5;6;18;16.0084665
22;5;7;18;23.66670048
22;5;8;18;15.16771382
22;5;9;18;19.14844092
22;5;10;18;17.96404776
22;5;11;18;16.88467731
22;5;12;18;19.63937176
22;5;13;18;16.87426567
22;5;14;18;17.27142901
22;5;15;18;17.23943185
22;5;16;18;19.19066385
22;5;17;18;20.93194564
22;5;18;18;18.15841909
22;6;1;6;6.18946106
22;6;2;6;6.133193855
22;6;3;6;5.914353066
22;6;4;6;5.990756303
22;6;5;6;5.803546941
22;6;6;6;4.548155462
22;6;7;6;6.24674382
22;6;8;6;4.931992167
22;6;9;6;6.799385523
22;6;10;6;6.754575233
22;6;11;6;6.856903826
22;6;12;6;5.185271239
22;6;13;6;5.168135815
22;6;14;6;7.725820654
22;6;15;6;5.166751672
22;6;16;6;5.752827229
22;6;17;6;6.18946106
22;6;18;6;6.133193855
22;7;1;18;19.8994624
22;7;2;18;13.73777256
22;7;3;18;19.76860397
22;7;4;18;16.33799893
22;7;5;18;15.31460312
22;7;6;18;18.85124397
22;7;7;18;13.93257558
22;7;8;18;21.48730938
22;7;9;18;16.73953261
22;7;10;18;12.00736439
22;7;11;18;20.96613781
22;7;12;18;17.62454048
22;7;13;18;23.53861889
22;7;14;18;18.85587216
22;7;15;18;19.8145779
22;7;16;18;15.77405086
22;7;17;18;19.8994624
22;7;18;18;13.73777256
22;8;1;18;18.58324852
22;8;2;18;21.00481253
22;8;3;18;15.20109136
22;8;4;18;15.64982891
22;8;5;18;17.86929042
22;8;6;18;17.20653871
22;8;7;18;17.28144455
22;8;8;18;13.53359924
22;8;9;18;19.11488489
22;8;10;18;14.72537438
22;8;11;18;19.61809513
22;8;12;18;21.22047605
22;8;13;18;14.94045997
22;8;14;18;17.52308006
22;8;15;18;16.06917115
22;8;16;18;18.76894437
22;8;17;18;18.58324852
22;8;18;18;21.00481253
22;9;1;18;17.28145931
22;9;2;18;17.6927166
22;9;3;18;21.29015226
22;9;4;18;21.54250866
22;9;5;18;18.95614378
22;9;6;18;18.35199435
22;9;7;18;20.38004236
22;9;8;18;20.00411847
22;9;9;18;13.48937561
22;9;10;18;20.02982343
22;9;11;18;15.99727023
22;9;12;18;13.78848464
22;9;13;18;20.80100313
22;9;14;18;17.25607997
22;9;15;18;20.83140798
22;9;16;18;22.22173067
22;9;17;18;17.28145931
22;9;18;18;17.6927166
22;10;1;18;15.28247514
22;10;2;18;19.93051487
22;10;3;18;12.72185787
22;10;4;18;18.14764245
22;10;5;18;21.4827848
22;10;6;18;20.86313324
22;10;7;18;18.76265205
22;10;8;18;17.09343473
22;10;9;18;12.67311448
